client_id,visitor_id,visit_id,process_step,date_time,date,time,client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,client_id,Variation,duration_between_steps,minutes_decimal
302083,412645054_58593398104,665477254_88538643475_31811,step_3,2017-04-06 08:16:39,2017-04-06,08:16:39,1107288,40.0,10.0,56.0,male,2,24002.12,0,3,7513678,Test,0 days 00:03:20,3.3333333333333335
9865183,845866436_5084318,665750267_39262584884_104876,start,2017-04-11 10:42:00,2017-04-11,10:42:00,3030213,20.0,9.0,52.0,female,2,25064.95,3,3,4982103,,0 days 00:00:24,0.4
9865183,845866436_5084318,665750267_39262584884_104876,step_1,2017-04-11 10:42:24,2017-04-11,10:42:24,6279891,24.0,3.0,55.0,female,3,63887.28,3,3,491863,,0 days 00:00:11,0.18333333333333332
9865183,845866436_5084318,665750267_39262584884_104876,step_2,2017-04-11 10:42:35,2017-04-11,10:42:35,5115573,8.0,10.0,20.0,unknown,2,16555.89,1,1,6616545,,0 days 00:01:49,1.8166666666666667
9865183,845866436_5084318,665750267_39262584884_104876,step_3,2017-04-11 10:44:24,2017-04-11,10:44:24,5383713,24.0,11.0,39.0,male,2,54029.71,3,3,480174,,0 days 00:00:33,0.55
117889,366105604_67356111081,665770121_99144042793_648249,start,2017-04-27 13:17:55,2017-04-27,13:17:55,4879237,10.0,10.0,58.0,female,3,125923.75,2,5,5807713,Control,0 days 00:00:01,0.016666666666666666
5190117,310329641_6801912509,665782037_72177795304_877605,start,2017-04-05 10:25:43,2017-04-05,10:25:43,6324708,10.0,9.0,50.0,unknown,2,411386.44,5,5,4513421,,0 days 00:02:58,2.966666666666667
7395578,774967109_60875785753,665791841_65271965504_825353,start,2017-04-16 13:24:22,2017-04-16,13:24:22,8318768,8.0,11.0,60.0,unknown,2,31922.61,0,3,7193049,Test,0 days 00:00:08,0.13333333333333333
7395578,774967109_60875785753,665791841_65271965504_825353,step_1,2017-04-16 13:24:30,2017-04-16,13:24:30,3444104,24.0,8.0,58.0,female,2,119758.09,0,3,9478184,Test,0 days 00:01:13,1.2166666666666666
7395578,774967109_60875785753,665791841_65271965504_825353,step_2,2017-04-16 13:25:43,2017-04-16,13:25:43,739544,14.0,8.0,63.0,female,2,287243.17,4,7,2209532,Test,0 days 00:02:35,2.5833333333333335
7395578,774967109_60875785753,665791841_65271965504_825353,step_3,2017-04-16 13:28:18,2017-04-16,13:28:18,2420728,10.0,11.0,37.0,unknown,2,48414.74,6,9,2952942,Test,0 days 00:01:03,1.05
9785963,895224977_14548634856,665967076_75767767202_558426,start,2017-04-21 17:52:52,2017-04-21,17:52:52,8780660,22.0,3.0,72.0,female,2,53170.98,3,6,4545467,Control,0 days 00:00:07,0.11666666666666667
9785963,895224977_14548634856,665967076_75767767202_558426,step_1,2017-04-21 17:52:59,2017-04-21,17:52:59,7850280,12.0,11.0,52.0,female,3,59426.87,0,3,6832384,Test,0 days 00:00:07,0.11666666666666667
9785963,895224977_14548634856,665967076_75767767202_558426,step_2,2017-04-21 17:53:06,2017-04-21,17:53:06,4162726,24.0,6.0,32.0,female,2,34477.18,5,8,2938798,Test,0 days 00:01:14,1.2333333333333334
9785963,895224977_14548634856,665967076_75767767202_558426,step_3,2017-04-21 17:54:20,2017-04-21,17:54:20,4328620,32.0,0.0,82.0,male,3,2484107.75,6,9,1550378,Control,0 days 00:00:18,0.3
4966213,14918601_9891112409,66610383_5909264080_673565,start,2017-04-08 07:51:49,2017-04-08,07:51:49,6597530,44.0,11.0,61.0,male,2,226401.73,6,9,4778977,Test,0 days 00:02:43,2.716666666666667
4966213,14918601_9891112409,66610383_5909264080_673565,start,2017-04-08 07:54:32,2017-04-08,07:54:32,8706649,46.0,7.0,72.0,unknown,2,135901.28999999998,0,3,3729718,Test,0 days 00:00:14,0.23333333333333334
4966213,14918601_9891112409,66610383_5909264080_673565,step_1,2017-04-08 07:54:46,2017-04-08,07:54:46,5364422,50.0,0.0,46.0,male,3,111387.42,6,9,1771091,Control,0 days 00:00:12,0.2
4966213,14918601_9891112409,66610383_5909264080_673565,step_2,2017-04-08 07:54:58,2017-04-08,07:54:58,7708064,10.0,0.0,26.0,unknown,2,41635.9,6,9,332073,Control,0 days 00:00:07,0.11666666666666667
8174132,167774112_58167074637,666175223_87148359677_88069,confirm,2017-04-16 18:00:23,2017-04-16,18:00:23,9992739,70.0,3.0,54.0,male,4,258537.93,5,5,7760088,,0 days 00:00:44,0.7333333333333333
3844266,356429261_83335161292,666182863_30093270501_433088,start,2017-03-29 17:23:16,2017-03-29,17:23:16,8524579,16.0,11.0,44.0,female,2,64832.99,1,4,5519791,Control,0 days 00:00:10,0.16666666666666666
3844266,356429261_83335161292,666182863_30093270501_433088,step_1,2017-03-29 17:23:26,2017-03-29,17:23:26,9414493,14.0,0.0,52.0,unknown,2,212337.22,2,5,8186786,Test,0 days 00:01:18,1.3
3844266,356429261_83335161292,666182863_30093270501_433088,step_2,2017-03-29 17:24:44,2017-03-29,17:24:44,8406244,26.0,11.0,63.0,female,2,28912.16,2,5,2395828,Control,0 days 00:00:31,0.5166666666666667
9075393,2224965_5928743222,666183786_96045071550_16068,start,2017-04-13 12:12:46,2017-04-13,12:12:46,3267869,44.0,6.0,63.0,male,2,405055.38,6,9,6694931,Control,0 days 00:00:13,0.21666666666666667
9075393,2224965_5928743222,666183786_96045071550_16068,step_1,2017-04-13 12:12:59,2017-04-13,12:12:59,8918860,44.0,7.0,26.0,male,2,32392.78,2,5,2123119,Test,0 days 00:00:36,0.6
9075393,2224965_5928743222,666183786_96045071550_16068,step_2,2017-04-13 12:13:35,2017-04-13,12:13:35,383009,44.0,10.0,20.0,male,2,56440.49,4,7,7438065,Control,0 days 00:01:18,1.3
9075393,2224965_5928743222,666183786_96045071550_16068,step_3,2017-04-13 12:14:53,2017-04-13,12:14:53,6551005,46.0,0.0,68.0,female,2,32031.2,0,4,3239922,Control,0 days 00:00:30,0.5
9075393,2224965_5928743222,666183786_96045071550_16068,step_2,2017-04-13 12:15:23,2017-04-13,12:15:23,8244502,46.0,3.0,46.0,female,3,61994.54,2,5,343525,Test,0 days 00:00:15,0.25
9075393,2224965_5928743222,666183786_96045071550_16068,step_3,2017-04-13 12:15:38,2017-04-13,12:15:38,8453429,18.0,1.0,58.0,male,2,75615.58,2,5,1754950,Test,0 days 00:01:03,1.05
9075393,2224965_5928743222,666183786_96045071550_16068,confirm,2017-04-13 12:16:41,2017-04-13,12:16:41,4140751,10.0,1.0,49.0,unknown,2,27774.84,2,5,7528589,Test,0 days 00:00:38,0.6333333333333333
3047925,151679591_80271660020,666269468_36997358987_647264,step_3,2017-04-06 20:38:52,2017-04-06,20:38:52,5548134,14.0,3.0,24.0,unknown,2,61737.19,4,4,7945808,,0 days 00:00:53,0.8833333333333333
9939805,149428312_76330584295,666518053_48765616415_894114,start,2017-04-05 19:08:34,2017-04-05,19:08:34,2565627,16.0,9.0,59.0,male,2,971878.6,5,9,4390971,Test,0 days 00:00:55,0.9166666666666666
9939805,149428312_76330584295,666518053_48765616415_894114,step_1,2017-04-05 19:09:29,2017-04-05,19:09:29,7645988,38.0,2.0,61.0,male,3,514014.83,4,7,672827,Control,0 days 00:01:51,1.85
9939805,149428312_76330584295,666518053_48765616415_894114,step_1,2017-04-05 19:11:20,2017-04-05,19:11:20,8828227,40.0,3.0,58.0,female,2,34883.05,2,5,8029613,Test,0 days 00:00:13,0.21666666666666667
9939805,149428312_76330584295,666518053_48765616415_894114,step_2,2017-04-05 19:11:33,2017-04-05,19:11:33,2884295,40.0,6.0,48.0,female,3,59596.88,6,9,2758539,Test,0 days 00:00:50,0.8333333333333334
9939805,149428312_76330584295,666518053_48765616415_894114,step_1,2017-04-05 19:12:23,2017-04-05,19:12:23,8278144,42.0,9.0,58.0,female,2,37851.78,0,5,2810157,Test,0 days 00:00:04,0.06666666666666667
9939805,149428312_76330584295,666518053_48765616415_894114,step_2,2017-04-05 19:12:27,2017-04-05,19:12:27,1471147,46.0,9.0,62.0,male,6,1272457.18,6,9,2567857,Control,0 days 00:01:06,1.1
9939805,149428312_76330584295,666518053_48765616415_894114,step_1,2017-04-05 19:13:33,2017-04-05,19:13:33,6983357,24.0,10.0,34.0,male,2,74827.45999999999,0,3,2205199,Control,0 days 00:00:06,0.1
9939805,149428312_76330584295,666518053_48765616415_894114,step_2,2017-04-05 19:13:39,2017-04-05,19:13:39,7729416,16.0,8.0,63.0,female,2,78313.45999999999,6,9,5606455,Test,0 days 00:00:56,0.9333333333333333
9939805,149428312_76330584295,666518053_48765616415_894114,step_1,2017-04-05 19:14:35,2017-04-05,19:14:35,6177495,12.0,2.0,38.0,male,3,114192.77,6,9,250645,Test,0 days 00:00:06,0.1
9939805,149428312_76330584295,666518053_48765616415_894114,step_2,2017-04-05 19:14:41,2017-04-05,19:14:41,1128550,40.0,4.0,42.0,unknown,2,494312.87,5,8,4553178,Test,0 days 00:02:10,2.1666666666666665
9939805,149428312_76330584295,666518053_48765616415_894114,start,2017-04-05 19:16:51,2017-04-05,19:16:51,5590523,12.0,9.0,66.0,unknown,2,200044.21,6,9,3350906,Control,0 days 00:00:44,0.7333333333333333
7180144,89291907_57236322187,66656846_60631346507_600552,start,2017-04-13 19:31:21,2017-04-13,19:31:21,3088659,14.0,10.0,40.0,unknown,2,29327.28,0,3,2922012,Control,0 days 00:00:45,0.75
7180144,89291907_57236322187,66656846_60631346507_600552,step_1,2017-04-13 19:32:06,2017-04-13,19:32:06,7934226,8.0,10.0,56.0,unknown,2,55053.58,2,5,9654165,Test,0 days 00:00:35,0.5833333333333334
7180144,89291907_57236322187,66656846_60631346507_600552,step_2,2017-04-13 19:32:41,2017-04-13,19:32:41,7808430,8.0,11.0,59.0,unknown,2,80595.29000000001,4,7,9827795,Test,0 days 00:01:02,1.0333333333333334
1180758,75204220_4643647681,666630311_67323495803_344331,start,2017-04-06 03:11:05,2017-04-06,03:11:05,6199623,30.0,6.0,41.0,male,2,45697.49,1,4,182074,Test,0 days 00:00:14,0.23333333333333334
1180758,75204220_4643647681,666630311_67323495803_344331,step_1,2017-04-06 03:11:19,2017-04-06,03:11:19,4305729,28.0,0.0,31.0,female,2,31907.68,2,5,2010335,Test,0 days 00:00:07,0.11666666666666667
1180758,75204220_4643647681,666630311_67323495803_344331,step_2,2017-04-06 03:11:26,2017-04-06,03:11:26,3751021,8.0,9.0,24.0,unknown,3,41135.17,6,9,1581087,Test,0 days 00:00:29,0.48333333333333334
1180758,75204220_4643647681,666630311_67323495803_344331,step_3,2017-04-06 03:11:55,2017-04-06,03:11:55,3636219,30.0,6.0,18.0,male,2,36153.61,0,3,5321853,Test,0 days 00:00:25,0.4166666666666667
1180758,75204220_4643647681,666630311_67323495803_344331,step_2,2017-04-06 03:12:20,2017-04-06,03:12:20,4485581,12.0,10.0,63.0,unknown,2,106484.93,4,7,5929008,Control,0 days 00:00:06,0.1
1180758,75204220_4643647681,666630311_67323495803_344331,step_3,2017-04-06 03:12:26,2017-04-06,03:12:26,8369773,56.0,11.0,58.0,female,3,243227.92,6,9,5046532,Test,0 days 00:00:20,0.3333333333333333
1180758,75204220_4643647681,666630311_67323495803_344331,step_2,2017-04-06 03:12:46,2017-04-06,03:12:46,4846655,56.0,11.0,80.0,male,2,46642.59,6,9,1353950,Test,0 days 00:00:20,0.3333333333333333
1180758,75204220_4643647681,666630311_67323495803_344331,step_3,2017-04-06 03:13:06,2017-04-06,03:13:06,2413234,14.0,7.0,61.0,unknown,3,242546.89,6,9,920466,Test,0 days 00:01:00,1.0
625038,283212846_25703599735,666738800_3743242286_361179,start,2017-04-05 17:50:36,2017-04-05,17:50:36,8262941,10.0,5.0,28.0,unknown,2,41186.09,5,8,1396470,Test,0 days 00:00:31,0.5166666666666667
625038,283212846_25703599735,666738800_3743242286_361179,step_1,2017-04-05 17:51:07,2017-04-05,17:51:07,7883642,8.0,1.0,56.0,unknown,2,49431.82,3,6,6625594,Test,0 days 00:00:23,0.38333333333333336
625038,283212846_25703599735,666738800_3743242286_361179,step_2,2017-04-05 17:51:30,2017-04-05,17:51:30,2512102,36.0,5.0,62.0,male,2,25275.85,5,8,2509051,Control,0 days 00:02:21,2.35
625038,283212846_25703599735,666738800_3743242286_361179,step_2,2017-04-05 17:53:51,2017-04-05,17:53:51,309362,8.0,2.0,54.0,unknown,2,190885.05,3,6,185553,Control,0 days 00:01:21,1.35
625038,283212846_25703599735,666738800_3743242286_361179,step_3,2017-04-05 17:55:12,2017-04-05,17:55:12,1388717,24.0,10.0,44.0,male,2,246584.85,4,9,4305708,Test,0 days 00:01:37,1.6166666666666667
9470581,78631711_29465367390,666833253_61187894762_951568,start,2017-04-02 13:36:07,2017-04-02,13:36:07,8390636,18.0,5.0,44.0,unknown,3,58718.5,5,8,5812724,Control,0 days 00:04:28,4.466666666666667
9470581,78631711_29465367390,666833253_61187894762_951568,start,2017-04-02 13:40:35,2017-04-02,13:40:35,9613600,66.0,10.0,68.0,male,3,381717.75,1,4,402019,Control,0 days 00:00:03,0.05
9470581,78631711_29465367390,666833253_61187894762_951568,step_1,2017-04-02 13:40:38,2017-04-02,13:40:38,1573199,34.0,2.0,35.0,male,3,42941.28999999999,0,3,4778938,Control,0 days 00:00:25,0.4166666666666667
9470581,78631711_29465367390,666833253_61187894762_951568,step_2,2017-04-02 13:41:03,2017-04-02,13:41:03,4048916,34.0,11.0,72.0,female,2,117575.65,3,6,3059947,Control,0 days 00:01:28,1.4666666666666666
2154690,719044083_62162784324,66685011_85089049984_709090,start,2017-04-09 12:40:17,2017-04-09,12:40:17,4989931,24.0,11.0,48.0,female,2,74556.81,3,3,2279174,,0 days 00:00:10,0.16666666666666666
1368967,373192126_70767437567,666904113_33341363199_924150,start,2017-04-30 22:49:00,2017-04-30,22:49:00,1617112,18.0,7.0,44.0,female,2,61397.23,1,4,3102749,Test,0 days 00:00:12,0.2
1368967,373192126_70767437567,666904113_33341363199_924150,step_1,2017-04-30 22:49:12,2017-04-30,22:49:12,4083243,10.0,10.0,58.0,unknown,2,115201.45,0,3,2792536,Test,0 days 00:00:18,0.3
1368967,373192126_70767437567,666904113_33341363199_924150,step_2,2017-04-30 22:49:30,2017-04-30,22:49:30,7419662,10.0,8.0,42.0,unknown,2,48396.01,1,4,1412119,Control,0 days 00:01:48,1.8
1368967,373192126_70767437567,666904113_33341363199_924150,step_3,2017-04-30 22:51:18,2017-04-30,22:51:18,4363136,50.0,8.0,25.0,female,3,60271.48,3,6,5345656,Control,0 days 00:01:09,1.15
2024626,511420269_73714704291,666905946_76113647300_892355,start,2017-04-10 09:31:54,2017-04-10,09:31:54,5555416,28.0,7.0,54.0,male,2,256245.19,3,6,8434941,Control,0 days 00:00:17,0.2833333333333333
2024626,511420269_73714704291,666905946_76113647300_892355,step_1,2017-04-10 09:32:11,2017-04-10,09:32:11,3147586,22.0,8.0,40.0,male,3,89441.76,5,8,867469,Test,0 days 00:00:25,0.4166666666666667
2024626,511420269_73714704291,666905946_76113647300_892355,step_2,2017-04-10 09:32:36,2017-04-10,09:32:36,5086758,54.0,1.0,44.0,male,3,141056.78999999998,3,6,752201,Control,0 days 00:01:49,1.8166666666666667
2024626,511420269_73714704291,666905946_76113647300_892355,step_2,2017-04-10 09:34:25,2017-04-10,09:34:25,7062086,24.0,3.0,31.0,female,4,123130.71,6,9,405501,Control,0 days 00:00:25,0.4166666666666667
2024626,511420269_73714704291,666905946_76113647300_892355,step_2,2017-04-10 09:34:50,2017-04-10,09:34:50,5201417,10.0,7.0,67.0,unknown,2,58666.1,1,4,9360387,Test,0 days 00:00:50,0.8333333333333334
2024626,511420269_73714704291,666905946_76113647300_892355,step_3,2017-04-10 09:35:40,2017-04-10,09:35:40,1852606,16.0,9.0,62.0,female,2,96395.21,5,8,6295882,Test,0 days 00:00:40,0.6666666666666666
2024626,511420269_73714704291,666905946_76113647300_892355,step_3,2017-04-10 09:36:20,2017-04-10,09:36:20,7033412,8.0,10.0,59.0,unknown,2,50093.15,2,5,1994865,Control,0 days 00:00:01,0.016666666666666666
2024626,511420269_73714704291,666905946_76113647300_892355,step_3,2017-04-10 09:36:21,2017-04-10,09:36:21,8083493,24.0,7.0,76.0,male,2,155545.11,2,5,1908654,Control,0 days 00:00:00,0.0
1304240,33095779_68710016019,666948409_37362704914_643913,start,2017-04-04 07:59:25,2017-04-04,07:59:25,3284406,14.0,10.0,48.0,unknown,2,35434.17,6,9,2642906,Test,0 days 00:01:03,1.05
1304240,33095779_68710016019,666948409_37362704914_643913,step_1,2017-04-04 08:00:28,2017-04-04,08:00:28,113852,16.0,8.0,26.0,male,2,49981.74,4,7,8178009,Control,0 days 00:01:10,1.1666666666666667
1304240,33095779_68710016019,666948409_37362704914_643913,step_2,2017-04-04 08:01:38,2017-04-04,08:01:38,4549261,10.0,0.0,58.0,male,2,150569.66,5,8,7728720,Control,0 days 00:00:57,0.95
7107386,142861154_8282269334,666970026_98890250219_25749,start,2017-04-12 18:12:52,2017-04-12,18:12:52,2047077,30.0,11.0,72.0,female,3,536492.28,3,6,2783648,Control,0 days 00:06:26,6.433333333333334
7107386,142861154_8282269334,666970026_98890250219_25749,step_1,2017-04-12 18:19:18,2017-04-12,18:19:18,5854788,32.0,2.0,41.0,male,2,84732.76,1,4,8811666,Control,0 days 00:01:00,1.0
7107386,142861154_8282269334,666970026_98890250219_25749,step_2,2017-04-12 18:20:18,2017-04-12,18:20:18,4934354,28.0,4.0,25.0,female,2,54278.58,2,5,9328726,Control,0 days 00:03:07,3.1166666666666667
5195063,52706503_64743078420,667065979_90932551584_294689,start,2017-03-29 11:06:40,2017-03-29,11:06:40,727303,22.0,6.0,35.0,female,2,31235.14,0,3,4646536,Control,0 days 00:00:07,0.11666666666666667
9069462,523111116_48445764701,667144021_55820489128_714641,start,2017-03-31 16:13:38,2017-03-31,16:13:38,4818374,10.0,10.0,58.0,unknown,2,164953.33000000002,5,5,7101348,,0 days 00:00:36,0.6
9069462,523111116_48445764701,667144021_55820489128_714641,step_1,2017-03-31 16:14:14,2017-03-31,16:14:14,5647239,14.0,8.0,61.0,unknown,2,93029.91,7,7,1376338,,0 days 00:02:16,2.2666666666666666
9069462,523111116_48445764701,667144021_55820489128_714641,step_2,2017-03-31 16:16:30,2017-03-31,16:16:30,6731166,10.0,10.0,21.0,female,2,22386.79,5,5,3387040,,0 days 00:00:44,0.7333333333333333
9069462,523111116_48445764701,667144021_55820489128_714641,step_3,2017-03-31 16:17:14,2017-03-31,16:17:14,9209428,12.0,1.0,19.0,unknown,2,19359.8,1,1,3595133,,0 days 00:04:30,4.5
8158159,606084354_90381227980,667187531_42741503595_969528,start,2017-04-13 19:00:26,2017-04-13,19:00:26,9465725,12.0,0.0,31.0,female,2,36599.89,4,7,2819135,Test,0 days 00:00:09,0.15
8158159,606084354_90381227980,667187531_42741503595_969528,step_1,2017-04-13 19:00:35,2017-04-13,19:00:35,2028457,30.0,5.0,36.0,male,2,166563.84999999998,6,9,193054,Control,0 days 00:00:23,0.38333333333333336
8158159,606084354_90381227980,667187531_42741503595_969528,step_1,2017-04-13 19:00:58,2017-04-13,19:00:58,9428704,10.0,10.0,20.0,unknown,2,46415.76,4,7,9080510,Control,0 days 00:00:05,0.08333333333333333
8158159,606084354_90381227980,667187531_42741503595_969528,step_2,2017-04-13 19:01:03,2017-04-13,19:01:03,7088457,14.0,9.0,57.0,unknown,2,84717.63,4,8,1868765,Control,0 days 00:00:53,0.8833333333333333
8158159,606084354_90381227980,667187531_42741503595_969528,step_3,2017-04-13 19:01:56,2017-04-13,19:01:56,3409704,22.0,9.0,64.0,male,2,118893.99,3,6,2424231,Control,0 days 00:00:35,0.5833333333333334
7449052,833783985_23602686620,66734789_66597247447_648992,start,2017-04-20 15:32:12,2017-04-20,15:32:12,7521214,52.0,6.0,66.0,female,2,311415.36,1,4,3679635,Test,0 days 00:05:58,5.966666666666667
7449052,833783985_23602686620,66734789_66597247447_648992,start,2017-04-20 15:38:10,2017-04-20,15:38:10,9400844,16.0,1.0,40.0,unknown,2,45839.05,6,9,8849407,Control,0 days 00:00:05,0.08333333333333333
7449052,833783985_23602686620,66734789_66597247447_648992,step_1,2017-04-20 15:38:15,2017-04-20,15:38:15,2748333,12.0,3.0,28.0,unknown,2,36545.79,6,9,7542559,Control,0 days 00:01:22,1.3666666666666667
7449052,833783985_23602686620,66734789_66597247447_648992,step_2,2017-04-20 15:39:37,2017-04-20,15:39:37,1424582,14.0,2.0,47.0,male,2,127857.33,4,7,2728663,Test,0 days 00:01:31,1.5166666666666666
7449052,833783985_23602686620,66734789_66597247447_648992,step_3,2017-04-20 15:41:08,2017-04-20,15:41:08,2863515,18.0,8.0,64.0,male,2,125080.79,1,4,5019189,Test,0 days 00:00:57,0.95
5470155,380480375_3029838398,667353115_60987331114_657366,start,2017-04-12 11:31:35,2017-04-12,11:31:35,3229802,30.0,0.0,68.0,female,2,64788.5,0,3,5164404,Control,0 days 00:00:12,0.2
5470155,380480375_3029838398,667353115_60987331114_657366,step_1,2017-04-12 11:31:47,2017-04-12,11:31:47,1911384,18.0,1.0,52.0,female,2,65461.53,2,5,6673664,Test,0 days 00:00:28,0.4666666666666667
5470155,380480375_3029838398,667353115_60987331114_657366,step_2,2017-04-12 11:32:15,2017-04-12,11:32:15,8294791,34.0,5.0,42.0,female,2,48432.38,2,5,9658190,Test,0 days 00:17:11,17.183333333333334
5470155,380480375_3029838398,667353115_60987331114_657366,step_1,2017-04-12 11:49:26,2017-04-12,11:49:26,9578004,22.0,2.0,26.0,male,3,54534.78999999999,2,5,1023362,Control,0 days 00:00:07,0.11666666666666667
5470155,380480375_3029838398,667353115_60987331114_657366,step_2,2017-04-12 11:49:33,2017-04-12,11:49:33,1392234,14.0,11.0,53.0,unknown,2,122250.89,5,8,706633,Control,0 days 00:00:11,0.18333333333333332
1705474,191109213_39024891139,667449911_84023358668_886682,start,2017-04-19 12:11:10,2017-04-19,12:11:10,8290113,10.0,11.0,22.0,unknown,2,35879.96,2,5,2752022,Control,0 days 00:00:20,0.3333333333333333
1705474,191109213_39024891139,667449911_84023358668_886682,step_1,2017-04-19 12:11:30,2017-04-19,12:11:30,2481306,10.0,1.0,60.0,female,2,25923.97,3,6,52111,Control,0 days 00:00:16,0.26666666666666666
1705474,191109213_39024891139,667449911_84023358668_886682,step_2,2017-04-19 12:11:46,2017-04-19,12:11:46,5243201,30.0,9.0,56.0,male,3,1334865.44,1,5,9492299,Test,0 days 00:02:49,2.816666666666667
4502307,667991293_2479240879,667506935_46234710826_920693,start,2017-04-06 23:35:02,2017-04-06,23:35:02,7561667,14.0,5.0,29.0,unknown,4,143466.3,6,6,37616,,0 days 00:00:45,0.75
4502307,667991293_2479240879,667506935_46234710826_920693,step_1,2017-04-06 23:35:47,2017-04-06,23:35:47,55705,18.0,5.0,37.0,female,2,24927.79,1,1,5319910,,0 days 00:00:06,0.1
4502307,667991293_2479240879,667506935_46234710826_920693,step_2,2017-04-06 23:35:53,2017-04-06,23:35:53,82901,12.0,2.0,57.0,female,2,38370.14,7,7,3117106,,0 days 00:02:00,2.0
4502307,667991293_2479240879,667506935_46234710826_920693,step_3,2017-04-06 23:37:53,2017-04-06,23:37:53,4847587,18.0,3.0,35.0,male,2,178042.72999999998,3,3,6946127,,0 days 00:00:30,0.5
4502307,667991293_2479240879,667506935_46234710826_920693,step_2,2017-04-06 23:38:23,2017-04-06,23:38:23,8641304,10.0,6.0,31.0,male,2,46621.24,4,5,9398216,,0 days 00:00:10,0.16666666666666666
4502307,667991293_2479240879,667506935_46234710826_920693,step_3,2017-04-06 23:38:33,2017-04-06,23:38:33,2716517,26.0,1.0,45.0,female,2,914694.12,6,6,3468761,,0 days 00:04:44,4.733333333333333
4067631,365761143_39674203747,667522328_55244739281_437150,start,2017-04-12 14:31:31,2017-04-12,14:31:31,9209531,26.0,6.0,61.0,female,2,45735.58,4,7,4058793,Control,0 days 00:02:07,2.1166666666666667
4067631,365761143_39674203747,667522328_55244739281_437150,step_1,2017-04-12 14:33:38,2017-04-12,14:33:38,1706593,32.0,10.0,48.0,male,2,49916.09,1,4,4222194,Control,0 days 00:00:13,0.21666666666666667
4067631,365761143_39674203747,667522328_55244739281_437150,step_2,2017-04-12 14:33:51,2017-04-12,14:33:51,4490987,42.0,5.0,42.0,male,4,1149214.48,5,8,4803230,Control,0 days 00:01:14,1.2333333333333334
529710,674564701_77632312448,667579820_40848035036_574361,start,2017-04-03 17:14:22,2017-04-03,17:14:22,2515588,54.0,1.0,62.0,male,4,594467.7200000001,0,3,1597883,Test,0 days 00:00:57,0.95
529710,674564701_77632312448,667579820_40848035036_574361,start,2017-04-03 17:15:19,2017-04-03,17:15:19,5076208,16.0,2.0,71.0,unknown,2,221368.34000000003,3,6,9163836,Control,0 days 00:00:10,0.16666666666666666
529710,674564701_77632312448,667579820_40848035036_574361,step_1,2017-04-03 17:15:29,2017-04-03,17:15:29,7736447,32.0,9.0,59.0,female,2,120999.99,3,6,549586,Test,0 days 00:00:38,0.6333333333333333
529710,674564701_77632312448,667579820_40848035036_574361,step_2,2017-04-03 17:16:07,2017-04-03,17:16:07,8901859,32.0,5.0,50.0,male,4,40147.71,3,6,3812786,Test,0 days 00:01:27,1.45
529710,674564701_77632312448,667579820_40848035036_574361,step_3,2017-04-03 17:17:34,2017-04-03,17:17:34,3199354,16.0,9.0,30.0,female,2,44228.78999999999,6,9,9115136,Test,0 days 00:01:05,1.0833333333333333
4961256,420549593_98827879818,667609001_15182685029_224540,start,2017-04-25 21:04:29,2017-04-25,21:04:29,5557680,16.0,4.0,40.0,unknown,2,28966.87,2,5,5742686,Control,0 days 00:00:12,0.2
4961256,420549593_98827879818,667609001_15182685029_224540,step_1,2017-04-25 21:04:41,2017-04-25,21:04:41,1026177,14.0,2.0,32.0,female,2,84812.11,3,6,8593429,Test,0 days 00:00:25,0.4166666666666667
4961256,420549593_98827879818,667609001_15182685029_224540,step_2,2017-04-25 21:05:06,2017-04-25,21:05:06,5127750,14.0,11.0,22.0,male,3,25239.55,3,6,1512189,Test,0 days 00:01:34,1.5666666666666667
4961256,420549593_98827879818,667609001_15182685029_224540,step_3,2017-04-25 21:06:40,2017-04-25,21:06:40,9935303,12.0,4.0,32.0,unknown,2,66272.95,1,4,4866771,Test,0 days 00:00:34,0.5666666666666667
4228858,803996837_49868084249,667810113_59410343468_584531,start,2017-04-19 15:12:43,2017-04-19,15:12:43,5830630,44.0,3.0,19.0,female,2,29859.08,0,3,5010877,Test,0 days 00:00:59,0.9833333333333333
4228858,803996837_49868084249,667810113_59410343468_584531,step_1,2017-04-19 15:13:42,2017-04-19,15:13:42,8397993,44.0,10.0,54.0,female,2,62655.01,6,9,6228157,Test,0 days 00:01:25,1.4166666666666667
4228858,803996837_49868084249,667810113_59410343468_584531,step_2,2017-04-19 15:15:07,2017-04-19,15:15:07,3861021,46.0,0.0,56.0,female,2,214233.2,5,8,4232774,Test,0 days 00:01:19,1.3166666666666667
6842137,317258048_52064172261,667868249_89494492708_796422,start,2017-04-11 10:27:32,2017-04-11,10:27:32,1312175,30.0,2.0,60.0,female,2,80759.79000000001,2,5,5112102,Test,0 days 00:01:11,1.1833333333333333
6842137,317258048_52064172261,667868249_89494492708_796422,step_1,2017-04-11 10:28:43,2017-04-11,10:28:43,911891,20.0,2.0,46.0,female,2,93924.79,0,3,8911874,Test,0 days 00:00:25,0.4166666666666667
7554652,321121022_60573091512,66821180_78881365495_366342,start,2017-04-01 21:30:14,2017-04-01,21:30:14,16202,14.0,10.0,36.0,unknown,2,32984.48,1,4,3068432,Test,0 days 00:00:07,0.11666666666666667
